replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
68,weight_M,0.12708092479385316,True,149,0.0007260520385075075,1211,1125
68,weight_S,-0.05111679232839403,True,149,0.0007260520385075075,1211,1125
69,weight_C,-0.06394924002522807,True,141,0.0005564145800801557,1198,1125
69,weight_M,0.1606529098871839,True,141,0.0005564145800801557,1198,1125
69,weight_S,-0.028497087260162805,True,141,0.0005564145800801557,1198,1125
70,weight_C,-0.20123262464300795,True,139,0.0018268331482675926,1202,1125
70,weight_M,0.05908890055711472,True,139,0.0018268331482675926,1202,1125
70,weight_S,-0.10616171484379801,True,139,0.0018268331482675926,1202,1125
71,weight_C,-0.10120131892272285,True,146,0.0007583849446309854,1185,1125
71,weight_M,0.10400678870098065,True,146,0.0007583849446309854,1185,1125
71,weight_S,-0.13400292463322744,True,146,0.0007583849446309854,1185,1125
72,weight_C,-0.13556686473913118,True,143,0.006889017196516578,1209,1125
72,weight_M,0.09431570618669921,True,143,0.006889017196516578,1209,1125
72,weight_S,-0.05272167259273289,True,143,0.006889017196516578,1209,1125
73,weight_C,-0.06827079712280579,True,134,0.011688189078249422,1206,1125
73,weight_M,0.15500748384701116,True,134,0.011688189078249422,1206,1125
73,weight_S,-0.04067821100467246,True,134,0.011688189078249422,1206,1125
74,weight_C,-0.14187701497125038,True,144,0.0010546274526082033,1209,1125
74,weight_M,0.10113098426968299,True,144,0.0010546274526082033,1209,1125
74,weight_S,-0.13837106148948655,True,144,0.0010546274526082033,1209,1125
75,weight_C,-0.09319022067091168,True,127,0.0046646074030544105,1205,1125
75,weight_M,0.11371455527288903,True,127,0.0046646074030544105,1205,1125
75,weight_S,-0.12317697002710196,True,127,0.0046646074030544105,1205,1125
76,weight_C,-0.0891602351200916,True,150,0.0026344672873577224,1200,1125
76,weight_M,0.19325957820883796,True,150,0.0026344672873577224,1200,1125
76,weight_S,-0.02040812499278273,True,150,0.0026344672873577224,1200,1125
77,weight_C,-0.02253713160223189,True,136,0.004638257463018269,1198,1125
77,weight_M,0.15033288486266916,True,136,0.004638257463018269,1198,1125
77,weight_S,-0.06017521677553058,True,136,0.004638257463018269,1198,1125
78,weight_C,-0.06285062291131349,True,126,0.014883688862488698,1198,1125
78,weight_M,0.14604017367367625,True,126,0.014883688862488698,1198,1125
78,weight_S,-0.06531473829783971,True,126,0.014883688862488698,1198,1125
79,weight_C,-0.046251392430814685,True,143,0.002477788799622016,1192,1125
79,weight_M,0.1212264835685054,True,143,0.002477788799622016,1192,1125
79,weight_S,0.016361991088821137,True,143,0.002477788799622016,1192,1125
80,weight_C,0.017951401006849905,True,139,0.00288675677103023,1201,1125
80,weight_M,0.19561553930733358,True,139,0.00288675677103023,1201,1125
80,weight_S,0.04648574416388557,True,139,0.00288675677103023,1201,1125
81,weight_C,-0.08899168697503002,True,146,0.003311448508505066,1193,1125
81,weight_M,0.09798419913720392,True,146,0.003311448508505066,1193,1125
81,weight_S,-0.07790013452060437,True,146,0.003311448508505066,1193,1125
82,weight_C,-0.09135872884685732,True,129,0.0012368134119112861,1194,1125
82,weight_M,0.11794637563951475,True,129,0.0012368134119112861,1194,1125
82,weight_S,0.040955678065057656,True,129,0.0012368134119112861,1194,1125
83,weight_C,-0.07233913442786419,True,137,0.000914486981134166,1197,1125
83,weight_M,0.14640465632927635,True,137,0.000914486981134166,1197,1125
83,weight_S,-0.10998016656497371,True,137,0.000914486981134166,1197,1125
84,weight_C,-0.06407815588632265,True,139,0.0026885081909142627,1206,1125
84,weight_M,0.11511159359577033,True,139,0.0026885081909142627,1206,1125
84,weight_S,-0.013553677017575698,True,139,0.0026885081909142627,1206,1125
85,weight_C,-0.1375622281337962,True,137,0.004030022697432134,1188,1125
85,weight_M,0.10203615363962096,True,137,0.004030022697432134,1188,1125
85,weight_S,-0.09575003551929953,True,137,0.004030022697432134,1188,1125
86,weight_C,0.006129470590645556,True,129,0.0022728757524825838,1193,1125
86,weight_M,0.20471723402610514,True,129,0.0022728757524825838,1193,1125
86,weight_S,0.02047982123474205,True,129,0.0022728757524825838,1193,1125
87,weight_C,-0.09888534516562403,True,156,0.0012056728415787976,1186,1125
87,weight_M,0.2050508696569802,True,156,0.0012056728415787976,1186,1125
87,weight_S,0.008317050253931686,True,156,0.0012056728415787976,1186,1125
88,weight_C,-0.0565133842157563,True,136,0.0007118850417402456,1207,1125
88,weight_M,0.12256071039899329,True,136,0.0007118850417402456,1207,1125
88,weight_S,-0.024247394009789005,True,136,0.0007118850417402456,1207,1125
89,weight_C,-0.06062755244893734,True,141,0.0046935652384740845,1202,1125
89,weight_M,0.10966680407271087,True,141,0.0046935652384740845,1202,1125
89,weight_S,-0.11765846820474833,True,141,0.0046935652384740845,1202,1125
90,weight_C,-0.11328847823520002,True,144,0.0033665843395507267,1203,1125
90,weight_M,0.034743102543627016,True,144,0.0033665843395507267,1203,1125
90,weight_S,-0.12157223059674002,True,144,0.0033665843395507267,1203,1125
91,weight_C,-0.15664857808358415,True,145,0.00155826663201597,1207,1125
91,weight_M,0.06935309952956599,True,145,0.00155826663201597,1207,1125
91,weight_S,-0.11259684544180724,True,145,0.00155826663201597,1207,1125
92,weight_C,-0.15021057032385204,True,138,0.0021416216376026753,1204,1125
92,weight_M,0.0840099905733118,True,138,0.0021416216376026753,1204,1125
92,weight_S,-0.10186476677800194,True,138,0.0021416216376026753,1204,1125
93,weight_C,-0.07065338597230758,True,161,0.0013431359779832175,1203,1125
93,weight_M,0.04645700592982515,True,161,0.0013431359779832175,1203,1125
93,weight_S,-0.11965497454368058,True,161,0.0013431359779832175,1203,1125
94,weight_C,-0.027086500749045613,True,140,0.002573037007311374,1198,1125
94,weight_M,0.23158135159431886,True,140,0.002573037007311374,1198,1125
94,weight_S,0.0014472559652108266,True,140,0.002573037007311374,1198,1125
95,weight_C,-0.0903736542749871,True,136,0.013972215614217909,1203,1125
95,weight_M,0.10430126494717992,True,136,0.013972215614217909,1203,1125
95,weight_S,-0.06910433672388326,True,136,0.013972215614217909,1203,1125
