replicate,dimension,category_vs_moral,estimand,estimate,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
104,game,C,base_slope,-0.0404616435410194,True,99,0.0008483085071357976,1054,990
104,game,C,comparison_slope,-0.041108263999460035,True,99,0.0008483085071357976,1054,990
104,game,C,difference,-0.0006466204584406358,True,99,0.0008483085071357976,1054,990
104,game,S,base_slope,-0.04806227143834963,True,99,0.0008483085071357976,1054,990
104,game,S,comparison_slope,-0.023995538435108675,True,99,0.0008483085071357976,1054,990
104,game,S,difference,0.024066733003240956,True,99,0.0008483085071357976,1054,990
105,condition,C,base_slope,0.09482867301521904,True,106,0.0035719118839812047,1046,990
105,condition,C,comparison_slope,-0.054986663046638365,True,106,0.0035719118839812047,1046,990
105,condition,C,difference,-0.1498153360618574,True,106,0.0035719118839812047,1046,990
105,condition,S,base_slope,-0.032626281737757494,True,106,0.0035719118839812047,1046,990
105,condition,S,comparison_slope,-0.04751980261560136,True,106,0.0035719118839812047,1046,990
105,condition,S,difference,-0.01489352087784387,True,106,0.0035719118839812047,1046,990
105,game,C,base_slope,-0.042593948239946694,True,106,0.0035719118839812047,1046,990
105,game,C,comparison_slope,-0.020508065556787934,True,106,0.0035719118839812047,1046,990
105,game,C,difference,0.02208588268315876,True,106,0.0035719118839812047,1046,990
105,game,S,base_slope,-0.03857325106642544,True,106,0.0035719118839812047,1046,990
105,game,S,comparison_slope,-0.010069694585021719,True,106,0.0035719118839812047,1046,990
105,game,S,difference,0.02850355648140372,True,106,0.0035719118839812047,1046,990
106,condition,C,base_slope,0.10551661236764386,True,112,0.00032276435791744884,1065,990
106,condition,C,comparison_slope,-0.04557537115095013,True,112,0.00032276435791744884,1065,990
106,condition,C,difference,-0.151091983518594,True,112,0.00032276435791744884,1065,990
106,condition,S,base_slope,-0.020388185494035052,True,112,0.00032276435791744884,1065,990
106,condition,S,comparison_slope,-0.04072512753405329,True,112,0.00032276435791744884,1065,990
106,condition,S,difference,-0.020336942040018235,True,112,0.00032276435791744884,1065,990
106,game,C,base_slope,-0.03836400374139819,True,112,0.00032276435791744884,1065,990
106,game,C,comparison_slope,-0.0419384078724865,True,112,0.00032276435791744884,1065,990
106,game,C,difference,-0.0035744041310883093,True,112,0.00032276435791744884,1065,990
106,game,S,base_slope,-0.03341395994258473,True,112,0.00032276435791744884,1065,990
106,game,S,comparison_slope,0.0012051813225834318,True,112,0.00032276435791744884,1065,990
106,game,S,difference,0.034619141265168164,True,112,0.00032276435791744884,1065,990
107,condition,C,base_slope,0.0792213958205044,True,100,0.000356175488719801,1057,990
107,condition,C,comparison_slope,-0.05299524459436043,True,100,0.000356175488719801,1057,990
107,condition,C,difference,-0.13221664041486483,True,100,0.000356175488719801,1057,990
107,condition,S,base_slope,-0.042202215663984334,True,100,0.000356175488719801,1057,990
107,condition,S,comparison_slope,-0.06318946825929511,True,100,0.000356175488719801,1057,990
107,condition,S,difference,-0.02098725259531078,True,100,0.000356175488719801,1057,990
107,game,C,base_slope,-0.043402040381823305,True,100,0.000356175488719801,1057,990
107,game,C,comparison_slope,-0.04175857596732201,True,100,0.000356175488719801,1057,990
107,game,C,difference,0.0016434644145012943,True,100,0.000356175488719801,1057,990
107,game,S,base_slope,-0.053961024106607844,True,100,0.000356175488719801,1057,990
107,game,S,comparison_slope,-0.012203587728565501,True,100,0.000356175488719801,1057,990
107,game,S,difference,0.04175743637804234,True,100,0.000356175488719801,1057,990
108,condition,C,base_slope,0.018128946094692948,True,113,0.0020144512184303576,1054,990
108,condition,C,comparison_slope,-0.03720373450842953,True,113,0.0020144512184303576,1054,990
108,condition,C,difference,-0.05533268060312248,True,113,0.0020144512184303576,1054,990
108,condition,S,base_slope,-0.02267238627205361,True,113,0.0020144512184303576,1054,990
108,condition,S,comparison_slope,-0.061714371771831415,True,113,0.0020144512184303576,1054,990
108,condition,S,difference,-0.039041985499777804,True,113,0.0020144512184303576,1054,990
108,game,C,base_slope,-0.031225094768009068,True,113,0.0020144512184303576,1054,990
108,game,C,comparison_slope,-0.02455390940307756,True,113,0.0020144512184303576,1054,990
108,game,C,difference,0.006671185364931508,True,113,0.0020144512184303576,1054,990
108,game,S,base_slope,-0.05180469783719735,True,113,0.0020144512184303576,1054,990
108,game,S,comparison_slope,-0.0028584379208418526,True,113,0.0020144512184303576,1054,990
108,game,S,difference,0.0489462599163555,True,113,0.0020144512184303576,1054,990
109,condition,C,base_slope,-0.01992497646066378,True,102,0.0012757560664127254,1052,990
109,condition,C,comparison_slope,-0.056787096417974775,True,102,0.0012757560664127254,1052,990
109,condition,C,difference,-0.03686211995731099,True,102,0.0012757560664127254,1052,990
109,condition,S,base_slope,-0.046818265937443704,True,102,0.0012757560664127254,1052,990
109,condition,S,comparison_slope,-0.038278122496351596,True,102,0.0012757560664127254,1052,990
109,condition,S,difference,0.008540143441092107,True,102,0.0012757560664127254,1052,990
109,game,C,base_slope,-0.05460328135279423,True,102,0.0012757560664127254,1052,990
109,game,C,comparison_slope,-0.040572366758417175,True,102,0.0012757560664127254,1052,990
109,game,C,difference,0.014030914594377056,True,102,0.0012757560664127254,1052,990
109,game,S,base_slope,-0.03833696987631914,True,102,0.0012757560664127254,1052,990
109,game,S,comparison_slope,-0.010515724206478179,True,102,0.0012757560664127254,1052,990
109,game,S,difference,0.027821245669840962,True,102,0.0012757560664127254,1052,990
110,condition,C,base_slope,0.20331794062406694,True,114,0.0009823500973064059,1059,990
110,condition,C,comparison_slope,-0.04244061506101865,True,114,0.0009823500973064059,1059,990
110,condition,C,difference,-0.2457585556850856,True,114,0.0009823500973064059,1059,990
110,condition,S,base_slope,-0.04022725372301723,True,114,0.0009823500973064059,1059,990
110,condition,S,comparison_slope,-0.022447940261189188,True,114,0.0009823500973064059,1059,990
110,condition,S,difference,0.01777931346182804,True,114,0.0009823500973064059,1059,990
110,game,C,base_slope,-0.03497423711313844,True,114,0.0009823500973064059,1059,990
110,game,C,comparison_slope,-0.006811330262316791,True,114,0.0009823500973064059,1059,990
110,game,C,difference,0.02816290685082165,True,114,0.0009823500973064059,1059,990
110,game,S,base_slope,-0.018452469071371023,True,114,0.0009823500973064059,1059,990
110,game,S,comparison_slope,-0.009269577409774899,True,114,0.0009823500973064059,1059,990
110,game,S,difference,0.009182891661596124,True,114,0.0009823500973064059,1059,990
111,condition,C,base_slope,-0.04787927139216428,True,112,0.003846327521428883,1067,990
111,condition,C,comparison_slope,-0.05304073361006939,True,112,0.003846327521428883,1067,990
111,condition,C,difference,-0.005161462217905109,True,112,0.003846327521428883,1067,990
111,condition,S,base_slope,-0.014089626881377909,True,112,0.003846327521428883,1067,990
111,condition,S,comparison_slope,-0.036122553182134726,True,112,0.003846327521428883,1067,990
111,condition,S,difference,-0.022032926300756817,True,112,0.003846327521428883,1067,990
111,game,C,base_slope,-0.05124084155382987,True,112,0.003846327521428883,1067,990
111,game,C,comparison_slope,-0.016042768244122832,True,112,0.003846327521428883,1067,990
111,game,C,difference,0.03519807330970704,True,112,0.003846327521428883,1067,990
111,game,S,base_slope,-0.03189793106488207,True,112,0.003846327521428883,1067,990
111,game,S,comparison_slope,0.003398574124195808,True,112,0.003846327521428883,1067,990
111,game,S,difference,0.03529650518907788,True,112,0.003846327521428883,1067,990
112,condition,C,base_slope,0.11888339842277207,True,105,0.0010858901061010506,1054,990
112,condition,C,comparison_slope,-0.046676293797472845,True,105,0.0010858901061010506,1054,990
112,condition,C,difference,-0.16555969222024491,True,105,0.0010858901061010506,1054,990
112,condition,S,base_slope,-0.09318253011963079,True,105,0.0010858901061010506,1054,990
112,condition,S,comparison_slope,-0.01754815174065802,True,105,0.0010858901061010506,1054,990
112,condition,S,difference,0.07563437837897277,True,105,0.0010858901061010506,1054,990
112,game,C,base_slope,-0.040965498948789356,True,105,0.0010858901061010506,1054,990
112,game,C,comparison_slope,-0.04014962908200905,True,105,0.0010858901061010506,1054,990
112,game,C,difference,0.000815869866780302,True,105,0.0010858901061010506,1054,990
112,game,S,base_slope,-0.02697182319968419,True,105,0.0010858901061010506,1054,990
112,game,S,comparison_slope,0.00600845314904061,True,105,0.0010858901061010506,1054,990
112,game,S,difference,0.0329802763487248,True,105,0.0010858901061010506,1054,990
113,condition,C,base_slope,0.16002714148844374,True,118,0.0013438743201554804,1055,990
113,condition,C,comparison_slope,-0.0539972836693659,True,118,0.0013438743201554804,1055,990
113,condition,C,difference,-0.21402442515780964,True,118,0.0013438743201554804,1055,990
113,condition,S,base_slope,-0.0729549792627942,True,118,0.0013438743201554804,1055,990
113,condition,S,comparison_slope,-0.053515158627063165,True,118,0.0013438743201554804,1055,990
113,condition,S,difference,0.01943982063573104,True,118,0.0013438743201554804,1055,990
113,game,C,base_slope,-0.04611853199303391,True,118,0.0013438743201554804,1055,990
113,game,C,comparison_slope,-0.031045997984793586,True,118,0.0013438743201554804,1055,990
113,game,C,difference,0.015072534008240325,True,118,0.0013438743201554804,1055,990
113,game,S,base_slope,-0.05165314767261873,True,118,0.0013438743201554804,1055,990
113,game,S,comparison_slope,-0.01753754387118208,True,118,0.0013438743201554804,1055,990
113,game,S,difference,0.03411560380143665,True,118,0.0013438743201554804,1055,990
114,condition,C,base_slope,-0.01783843626954853,True,100,0.0022034268595994,1053,990
114,condition,C,comparison_slope,-0.05758203575927989,True,100,0.0022034268595994,1053,990
114,condition,C,difference,-0.039743599489731364,True,100,0.0022034268595994,1053,990
114,condition,S,base_slope,0.019201910664913068,True,100,0.0022034268595994,1053,990
114,condition,S,comparison_slope,-0.05834244761353957,True,100,0.0022034268595994,1053,990
114,condition,S,difference,-0.07754435827845264,True,100,0.0022034268595994,1053,990
114,game,C,base_slope,-0.04752586533260435,True,100,0.0022034268595994,1053,990
114,game,C,comparison_slope,-0.024982233802883346,True,100,0.0022034268595994,1053,990
114,game,C,difference,0.022543631529721,True,100,0.0022034268595994,1053,990
114,game,S,base_slope,-0.03777907224615906,True,100,0.0022034268595994,1053,990
114,game,S,comparison_slope,-0.010102884664348291,True,100,0.0022034268595994,1053,990
114,game,S,difference,0.02767618758181077,True,100,0.0022034268595994,1053,990
115,condition,C,base_slope,0.0006240474316804509,True,112,0.0005675237174593839,1057,990
115,condition,C,comparison_slope,-0.04115187228805494,True,112,0.0005675237174593839,1057,990
115,condition,C,difference,-0.04177591971973539,True,112,0.0005675237174593839,1057,990
115,condition,S,base_slope,-0.059218397323833945,True,112,0.0005675237174593839,1057,990
115,condition,S,comparison_slope,-0.03854846340882327,True,112,0.0005675237174593839,1057,990
115,condition,S,difference,0.020669933915010673,True,112,0.0005675237174593839,1057,990
115,game,C,base_slope,-0.04084561934371911,True,112,0.0005675237174593839,1057,990
115,game,C,comparison_slope,-0.0318962280572436,True,112,0.0005675237174593839,1057,990
115,game,C,difference,0.008949391286475513,True,112,0.0005675237174593839,1057,990
115,game,S,base_slope,-0.04149572182823709,True,112,0.0005675237174593839,1057,990
115,game,S,comparison_slope,-0.006149431334382373,True,112,0.0005675237174593839,1057,990
115,game,S,difference,0.035346290493854716,True,112,0.0005675237174593839,1057,990
116,condition,C,base_slope,-0.0018365442909574203,True,112,0.002849190533495971,1062,990
116,condition,C,comparison_slope,-0.04814693917890329,True,112,0.002849190533495971,1062,990
116,condition,C,difference,-0.04631039488794587,True,112,0.002849190533495971,1062,990
116,condition,S,base_slope,-0.023962158693373935,True,112,0.002849190533495971,1062,990
116,condition,S,comparison_slope,-0.03949866323431723,True,112,0.002849190533495971,1062,990
116,condition,S,difference,-0.015536504540943293,True,112,0.002849190533495971,1062,990
116,game,C,base_slope,-0.04390128628563388,True,112,0.002849190533495971,1062,990
116,game,C,comparison_slope,-0.029631525463268527,True,112,0.002849190533495971,1062,990
116,game,C,difference,0.014269760822365357,True,112,0.002849190533495971,1062,990
116,game,S,base_slope,-0.03418528690172807,True,112,0.002849190533495971,1062,990
116,game,S,comparison_slope,-0.009891155378552851,True,112,0.002849190533495971,1062,990
116,game,S,difference,0.02429413152317522,True,112,0.002849190533495971,1062,990
117,condition,C,base_slope,0.1098465919033976,True,102,0.0005966796792078455,1070,990
117,condition,C,comparison_slope,-0.043819940968464116,True,102,0.0005966796792078455,1070,990
117,condition,C,difference,-0.15366653287186172,True,102,0.0005966796792078455,1070,990
117,condition,S,base_slope,-0.09189782147937205,True,102,0.0005966796792078455,1070,990
117,condition,S,comparison_slope,-0.04915018108822374,True,102,0.0005966796792078455,1070,990
117,condition,S,difference,0.042747640391148305,True,102,0.0005966796792078455,1070,990
117,game,C,base_slope,-0.037714487650374016,True,102,0.0005966796792078455,1070,990
117,game,C,comparison_slope,-0.020609579107190076,True,102,0.0005966796792078455,1070,990
117,game,C,difference,0.01710490854318394,True,102,0.0005966796792078455,1070,990
117,game,S,base_slope,-0.053499805578035894,True,102,0.0005966796792078455,1070,990
117,game,S,comparison_slope,0.0038599946871811855,True,102,0.0005966796792078455,1070,990
117,game,S,difference,0.05735980026521708,True,102,0.0005966796792078455,1070,990
118,condition,C,base_slope,0.020677476774450546,True,107,0.002458063247996911,1057,990
118,condition,C,comparison_slope,-0.029926137704807815,True,107,0.002458063247996911,1057,990
118,condition,C,difference,-0.05060361447925836,True,107,0.002458063247996911,1057,990
118,condition,S,base_slope,-0.03238202822490947,True,107,0.002458063247996911,1057,990
118,condition,S,comparison_slope,-0.03415187762976425,True,107,0.002458063247996911,1057,990
118,condition,S,difference,-0.0017698494048547751,True,107,0.002458063247996911,1057,990
118,game,C,base_slope,-0.027658732698762283,True,107,0.002458063247996911,1057,990
118,game,C,comparison_slope,-0.006315975710342515,True,107,0.002458063247996911,1057,990
118,game,C,difference,0.021342756988419767,True,107,0.002458063247996911,1057,990
118,game,S,base_slope,-0.03210025849442951,True,107,0.002458063247996911,1057,990
118,game,S,comparison_slope,-0.010844506543694333,True,107,0.002458063247996911,1057,990
118,game,S,difference,0.021255751950735178,True,107,0.002458063247996911,1057,990
119,condition,C,base_slope,0.08786828359821469,True,106,0.0011748456794276052,1057,990
119,condition,C,comparison_slope,-0.06396481839316553,True,106,0.0011748456794276052,1057,990
119,condition,C,difference,-0.15183310199138023,True,106,0.0011748456794276052,1057,990
119,condition,S,base_slope,0.019078259891503413,True,106,0.0011748456794276052,1057,990
119,condition,S,comparison_slope,-0.04502977494955675,True,106,0.0011748456794276052,1057,990
119,condition,S,difference,-0.06410803484106016,True,106,0.0011748456794276052,1057,990
119,game,C,base_slope,-0.04846635805072229,True,106,0.0011748456794276052,1057,990
119,game,C,comparison_slope,-0.01736175608092102,True,106,0.0011748456794276052,1057,990
119,game,C,difference,0.03110460196980127,True,106,0.0011748456794276052,1057,990
119,game,S,base_slope,-0.02349971573935857,True,106,0.0011748456794276052,1057,990
119,game,S,comparison_slope,-0.02177090570441589,True,106,0.0011748456794276052,1057,990
119,game,S,difference,0.0017288100349426784,True,106,0.0011748456794276052,1057,990
120,condition,C,base_slope,0.04923122252775855,True,103,0.0017533808101042325,1050,990
120,condition,C,comparison_slope,-0.04571583888790612,True,103,0.0017533808101042325,1050,990
120,condition,C,difference,-0.09494706141566467,True,103,0.0017533808101042325,1050,990
120,condition,S,base_slope,-0.014797243009291482,True,103,0.0017533808101042325,1050,990
120,condition,S,comparison_slope,-0.033798023780772346,True,103,0.0017533808101042325,1050,990
120,condition,S,difference,-0.019000780771480867,True,103,0.0017533808101042325,1050,990
120,game,C,base_slope,-0.03687471430379034,True,103,0.0017533808101042325,1050,990
120,game,C,comparison_slope,-0.025186145066538466,True,103,0.0017533808101042325,1050,990
120,game,C,difference,0.011688569237251877,True,103,0.0017533808101042325,1050,990
120,game,S,base_slope,-0.025856025911011545,True,103,0.0017533808101042325,1050,990
120,game,S,comparison_slope,-0.015770334054617488,True,103,0.0017533808101042325,1050,990
120,game,S,difference,0.010085691856394055,True,103,0.0017533808101042325,1050,990
121,condition,C,base_slope,0.11796884536317384,True,108,0.0077822464176207085,1057,990
121,condition,C,comparison_slope,-0.04468499709645954,True,108,0.0077822464176207085,1057,990
121,condition,C,difference,-0.16265384245963338,True,108,0.0077822464176207085,1057,990
121,condition,S,base_slope,0.016792915603536428,True,108,0.0077822464176207085,1057,990
121,condition,S,comparison_slope,-0.035278438526926054,True,108,0.0077822464176207085,1057,990
121,condition,S,difference,-0.05207135413046248,True,108,0.0077822464176207085,1057,990
121,game,C,base_slope,-0.032223317841661846,True,108,0.0077822464176207085,1057,990
121,game,C,comparison_slope,-0.04853621557030816,True,108,0.0077822464176207085,1057,990
121,game,C,difference,-0.016312897728646317,True,108,0.0077822464176207085,1057,990
121,game,S,base_slope,-0.017813489113519095,True,108,0.0077822464176207085,1057,990
121,game,S,comparison_slope,-0.020169095562952814,True,108,0.0077822464176207085,1057,990
121,game,S,difference,-0.0023556064494337195,True,108,0.0077822464176207085,1057,990
122,condition,C,base_slope,-0.05746217052807754,True,118,0.002682120750045147,1061,990
122,condition,C,comparison_slope,-0.0525797998268041,True,118,0.002682120750045147,1061,990
122,condition,C,difference,0.004882370701273439,True,118,0.002682120750045147,1061,990
122,condition,S,base_slope,0.0008463416531906236,True,118,0.002682120750045147,1061,990
122,condition,S,comparison_slope,-0.02837932268846723,True,118,0.002682120750045147,1061,990
122,condition,S,difference,-0.029225664341657853,True,118,0.002682120750045147,1061,990
122,game,C,base_slope,-0.05025258197033268,True,118,0.002682120750045147,1061,990
122,game,C,comparison_slope,-0.032209049696249284,True,118,0.002682120750045147,1061,990
122,game,C,difference,0.0180435322740834,True,118,0.002682120750045147,1061,990
122,game,S,base_slope,-0.02136570812132929,True,118,0.002682120750045147,1061,990
122,game,S,comparison_slope,-0.015725657624252855,True,118,0.002682120750045147,1061,990
122,game,S,difference,0.005640050497076435,True,118,0.002682120750045147,1061,990
123,condition,C,base_slope,-0.0584433626976297,True,108,0.0008808276439438156,1077,990
123,condition,C,comparison_slope,-0.06415118819959872,True,108,0.0008808276439438156,1077,990
123,condition,C,difference,-0.005707825501969022,True,108,0.0008808276439438156,1077,990
123,condition,S,base_slope,-0.055505687111323566,True,108,0.0008808276439438156,1077,990
123,condition,S,comparison_slope,-0.05930087299359111,True,108,0.0008808276439438156,1077,990
123,condition,S,difference,-0.0037951858822675415,True,108,0.0008808276439438156,1077,990
123,game,C,base_slope,-0.06336492614726336,True,108,0.0008808276439438156,1077,990
123,game,C,comparison_slope,-0.013932915025918258,True,108,0.0008808276439438156,1077,990
123,game,C,difference,0.0494320111213451,True,108,0.0008808276439438156,1077,990
123,game,S,base_slope,-0.058082102332329355,True,108,0.0008808276439438156,1077,990
123,game,S,comparison_slope,-0.0010884651674931412,True,108,0.0008808276439438156,1077,990
123,game,S,difference,0.056993637164836214,True,108,0.0008808276439438156,1077,990
124,condition,C,base_slope,0.10372570857128327,True,103,0.0005437836381023686,1060,990
124,condition,C,comparison_slope,-0.04630321051061809,True,103,0.0005437836381023686,1060,990
124,condition,C,difference,-0.15002891908190136,True,103,0.0005437836381023686,1060,990
124,condition,S,base_slope,-0.05490604973873136,True,103,0.0005437836381023686,1060,990
124,condition,S,comparison_slope,-0.029656160703974963,True,103,0.0005437836381023686,1060,990
124,condition,S,difference,0.025249889034756397,True,103,0.0005437836381023686,1060,990
124,game,C,base_slope,-0.039666036704685194,True,103,0.0005437836381023686,1060,990
124,game,C,comparison_slope,-0.0413342962276054,True,103,0.0005437836381023686,1060,990
124,game,C,difference,-0.001668259522920209,True,103,0.0005437836381023686,1060,990
124,game,S,base_slope,-0.029895329666555004,True,103,0.0005437836381023686,1060,990
124,game,S,comparison_slope,-0.0013594740565163708,True,103,0.0005437836381023686,1060,990
124,game,S,difference,0.028535855610038633,True,103,0.0005437836381023686,1060,990
125,condition,C,base_slope,0.09880421597891333,True,100,0.0012443226525146178,1064,990
125,condition,C,comparison_slope,-0.07927701199618754,True,100,0.0012443226525146178,1064,990
125,condition,C,difference,-0.17808122797510087,True,100,0.0012443226525146178,1064,990
125,condition,S,base_slope,-0.05165980137540803,True,100,0.0012443226525146178,1064,990
125,condition,S,comparison_slope,-0.04016647658825606,True,100,0.0012443226525146178,1064,990
125,condition,S,difference,0.011493324787151971,True,100,0.0012443226525146178,1064,990
125,game,C,base_slope,-0.06945320619516014,True,100,0.0012443226525146178,1064,990
125,game,C,comparison_slope,-0.034544843151146226,True,100,0.0012443226525146178,1064,990
125,game,C,difference,0.034908363044013915,True,100,0.0012443226525146178,1064,990
125,game,S,base_slope,-0.036910683083137205,True,100,0.0012443226525146178,1064,990
125,game,S,comparison_slope,0.003436897288835762,True,100,0.0012443226525146178,1064,990
125,game,S,difference,0.04034758037197297,True,100,0.0012443226525146178,1064,990
126,condition,C,base_slope,0.026396257143825107,True,96,0.0034950923645573617,1078,990
126,condition,C,comparison_slope,-0.03320069985640289,True,96,0.0034950923645573617,1078,990
126,condition,C,difference,-0.059596957000228,True,96,0.0034950923645573617,1078,990
126,condition,S,base_slope,-0.012142528167234379,True,96,0.0034950923645573617,1078,990
126,condition,S,comparison_slope,-0.04326548205323674,True,96,0.0034950923645573617,1078,990
126,condition,S,difference,-0.031122953886002364,True,96,0.0034950923645573617,1078,990
126,game,C,base_slope,-0.026454309667846225,True,96,0.0034950923645573617,1078,990
126,game,C,comparison_slope,-0.03015634605674243,True,96,0.0034950923645573617,1078,990
126,game,C,difference,-0.0037020363888962044,True,96,0.0034950923645573617,1078,990
126,game,S,base_slope,-0.03488971922958325,True,96,0.0034950923645573617,1078,990
126,game,S,comparison_slope,0.011011679011457713,True,96,0.0034950923645573617,1078,990
126,game,S,difference,0.04590139824104096,True,96,0.0034950923645573617,1078,990
127,condition,C,base_slope,0.03377887393761824,True,105,0.0013031548785815694,1053,990
127,condition,C,comparison_slope,-0.046433244693625135,True,105,0.0013031548785815694,1053,990
127,condition,C,difference,-0.08021211863124338,True,105,0.0013031548785815694,1053,990
127,condition,S,base_slope,-0.02345590462682523,True,105,0.0013031548785815694,1053,990
127,condition,S,comparison_slope,-0.0072695556600052315,True,105,0.0013031548785815694,1053,990
127,condition,S,difference,0.01618634896682,True,105,0.0013031548785815694,1053,990
127,game,C,base_slope,-0.042610495035401943,True,105,0.0013031548785815694,1053,990
127,game,C,comparison_slope,-0.008963937295253924,True,105,0.0013031548785815694,1053,990
127,game,C,difference,0.03364655774014802,True,105,0.0013031548785815694,1053,990
127,game,S,base_slope,-0.00782101101842995,True,105,0.0013031548785815694,1053,990
127,game,S,comparison_slope,-0.013439758065844569,True,105,0.0013031548785815694,1053,990
127,game,S,difference,-0.00561874704741462,True,105,0.0013031548785815694,1053,990
128,condition,C,base_slope,0.011379561819394448,True,109,0.000794767807493324,1047,990
128,condition,C,comparison_slope,-0.03741921391472247,True,109,0.000794767807493324,1047,990
128,condition,C,difference,-0.04879877573411692,True,109,0.000794767807493324,1047,990
128,condition,S,base_slope,-0.05608603772880554,True,109,0.000794767807493324,1047,990
128,condition,S,comparison_slope,-0.02920198991086125,True,109,0.000794767807493324,1047,990
128,condition,S,difference,0.026884047817944293,True,109,0.000794767807493324,1047,990
128,game,C,base_slope,-0.03568022511854611,True,109,0.000794767807493324,1047,990
128,game,C,comparison_slope,-0.03645583716207791,True,109,0.000794767807493324,1047,990
128,game,C,difference,-0.0007756120435317947,True,109,0.000794767807493324,1047,990
128,game,S,base_slope,-0.03208323455225556,True,109,0.000794767807493324,1047,990
128,game,S,comparison_slope,-0.004584010320956719,True,109,0.000794767807493324,1047,990
128,game,S,difference,0.027499224231298844,True,109,0.000794767807493324,1047,990
129,condition,C,base_slope,0.038370392866322794,True,106,0.0020487100782665135,1061,990
129,condition,C,comparison_slope,-0.06250998800874111,True,106,0.0020487100782665135,1061,990
129,condition,C,difference,-0.1008803808750639,True,106,0.0020487100782665135,1061,990
129,condition,S,base_slope,-0.08273483603837294,True,106,0.0020487100782665135,1061,990
129,condition,S,comparison_slope,-0.044872068391889584,True,106,0.0020487100782665135,1061,990
129,condition,S,difference,0.03786276764648335,True,106,0.0020487100782665135,1061,990
129,game,C,base_slope,-0.05735173428442319,True,106,0.0020487100782665135,1061,990
129,game,C,comparison_slope,-0.02873755618899504,True,106,0.0020487100782665135,1061,990
129,game,C,difference,0.02861417809542815,True,106,0.0020487100782665135,1061,990
129,game,S,base_slope,-0.049297939626357756,True,106,0.0020487100782665135,1061,990
129,game,S,comparison_slope,-0.026876815253795833,True,106,0.0020487100782665135,1061,990
129,game,S,difference,0.022421124372561923,True,106,0.0020487100782665135,1061,990
130,condition,C,base_slope,0.03290850066261067,True,113,0.0005778778759195635,1044,990
130,condition,C,comparison_slope,-0.0344772759591295,True,113,0.0005778778759195635,1044,990
130,condition,C,difference,-0.06738577662174017,True,113,0.0005778778759195635,1044,990
130,condition,S,base_slope,0.004013319466971784,True,113,0.0005778778759195635,1044,990
130,condition,S,comparison_slope,-0.04331502630996277,True,113,0.0005778778759195635,1044,990
130,condition,S,difference,-0.04732834577693455,True,113,0.0005778778759195635,1044,990
130,game,C,base_slope,-0.026132951083347254,True,113,0.0005778778759195635,1044,990
130,game,C,comparison_slope,-0.018959793606336428,True,113,0.0005778778759195635,1044,990
130,game,C,difference,0.007173157477010828,True,113,0.0005778778759195635,1044,990
130,game,S,base_slope,-0.031049065465227895,True,113,0.0005778778759195635,1044,990
130,game,S,comparison_slope,-0.001962387375421683,True,113,0.0005778778759195635,1044,990
130,game,S,difference,0.029086678089806212,True,113,0.0005778778759195635,1044,990
131,condition,C,base_slope,0.08689709877008808,True,113,0.0007308645100258526,1065,990
131,condition,C,comparison_slope,-0.033080684877493716,True,113,0.0007308645100258526,1065,990
131,condition,C,difference,-0.1199777836475818,True,113,0.0007308645100258526,1065,990
131,condition,S,base_slope,-0.02602178087083968,True,113,0.0007308645100258526,1065,990
131,condition,S,comparison_slope,-0.05538657424695634,True,113,0.0007308645100258526,1065,990
131,condition,S,difference,-0.02936479337611666,True,113,0.0007308645100258526,1065,990
131,game,C,base_slope,-0.027408212443266217,True,113,0.0007308645100258526,1065,990
131,game,C,comparison_slope,-0.024222802104166222,True,113,0.0007308645100258526,1065,990
131,game,C,difference,0.003185410339099994,True,113,0.0007308645100258526,1065,990
131,game,S,base_slope,-0.04802166374679184,True,113,0.0007308645100258526,1065,990
131,game,S,comparison_slope,-0.009042702966023441,True,113,0.0007308645100258526,1065,990
131,game,S,difference,0.0389789607807684,True,113,0.0007308645100258526,1065,990
132,condition,C,base_slope,-0.04858270824334605,True,104,0.0017570224195271322,1061,990
132,condition,C,comparison_slope,-0.018385479045478624,True,104,0.0017570224195271322,1061,990
132,condition,C,difference,0.030197229197867423,True,104,0.0017570224195271322,1061,990
132,condition,S,base_slope,-0.045197119526824495,True,104,0.0017570224195271322,1061,990
132,condition,S,comparison_slope,-0.06416768277654536,True,104,0.0017570224195271322,1061,990
132,condition,S,difference,-0.018970563249720872,True,104,0.0017570224195271322,1061,990
132,game,C,base_slope,-0.019182220799785436,True,104,0.0017570224195271322,1061,990
132,game,C,comparison_slope,-0.022091596147323866,True,104,0.0017570224195271322,1061,990
132,game,C,difference,-0.002909375347538429,True,104,0.0017570224195271322,1061,990
132,game,S,base_slope,-0.06143546092221914,True,104,0.0017570224195271322,1061,990
132,game,S,comparison_slope,-0.004465606234660427,True,104,0.0017570224195271322,1061,990
132,game,S,difference,0.05696985468755871,True,104,0.0017570224195271322,1061,990
133,condition,C,base_slope,0.0522350929345036,True,111,0.00041901609639183324,1062,990
133,condition,C,comparison_slope,-0.0665363072966963,True,111,0.00041901609639183324,1062,990
133,condition,C,difference,-0.11877140023119989,True,111,0.00041901609639183324,1062,990
133,condition,S,base_slope,-0.05536531588806448,True,111,0.00041901609639183324,1062,990
133,condition,S,comparison_slope,-0.0590197151869466,True,111,0.00041901609639183324,1062,990
133,condition,S,difference,-0.003654399298882118,True,111,0.00041901609639183324,1062,990
