replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
55,b_S_vs_M,-0.012458672703674838,True,109,0.0014942981029819613,1050,990
56,b_C_vs_M,-0.042499314218897535,True,103,0.0008116852349759895,1058,990
56,b_S_vs_M,-0.015857171379022615,True,103,0.0008116852349759895,1058,990
57,b_C_vs_M,-0.009307267283305061,True,109,0.0022643213843309695,1067,990
57,b_S_vs_M,-0.023415671530328717,True,109,0.0022643213843309695,1067,990
58,b_C_vs_M,-0.03534150906237058,True,107,0.0006278039667256818,1063,990
58,b_S_vs_M,-0.021202479135779558,True,107,0.0006278039667256818,1063,990
59,b_C_vs_M,-0.04515694505888853,True,115,0.0014213419048137999,1044,990
59,b_S_vs_M,-0.04201440514543758,True,115,0.0014213419048137999,1044,990
60,b_C_vs_M,-0.0476489075686654,True,111,0.0007287618363476245,1059,990
60,b_S_vs_M,-0.03546054757671315,True,111,0.0007287618363476245,1059,990
61,b_C_vs_M,-0.030642051425041117,True,117,0.0009914161165552882,1056,990
61,b_S_vs_M,-0.01999033930636001,True,117,0.0009914161165552882,1056,990
62,b_C_vs_M,-0.03227440129195626,True,113,0.0008304139498789276,1064,990
62,b_S_vs_M,-0.0017818917235543367,True,113,0.0008304139498789276,1064,990
63,b_C_vs_M,-0.025057242940868862,True,111,0.0008216395165558943,1054,990
63,b_S_vs_M,-0.02982184065173109,True,111,0.0008216395165558943,1054,990
64,b_C_vs_M,-0.051521615637905756,True,121,0.0006595898856216476,1057,990
64,b_S_vs_M,-0.013918930167109293,True,121,0.0006595898856216476,1057,990
65,b_C_vs_M,-0.03248394346573684,True,110,0.0028564544108435896,1064,990
65,b_S_vs_M,-0.006755465304914832,True,110,0.0028564544108435896,1064,990
66,b_C_vs_M,-0.029088195021945495,True,112,0.0007769142154012698,1072,990
66,b_S_vs_M,0.006552482424170768,True,112,0.0007769142154012698,1072,990
67,b_C_vs_M,-0.03875230100430182,True,108,0.0002307737723872827,1067,990
67,b_S_vs_M,-0.02531039365151153,True,108,0.0002307737723872827,1067,990
68,b_C_vs_M,-0.0177906861699427,True,113,0.0019442933539361995,1066,990
68,b_S_vs_M,-0.01024362864473106,True,113,0.0019442933539361995,1066,990
69,b_C_vs_M,-0.03847887187110526,True,101,0.0013732594197035652,1065,990
69,b_S_vs_M,-0.018538201837364123,True,101,0.0013732594197035652,1065,990
70,b_C_vs_M,-0.04223725726645295,True,110,0.001751745062786192,1071,990
70,b_S_vs_M,-0.029780171918660867,True,110,0.001751745062786192,1071,990
71,b_C_vs_M,-0.031425418223108695,True,99,0.0008384310797007188,1061,990
71,b_S_vs_M,-0.018112543531256596,True,99,0.0008384310797007188,1061,990
72,b_C_vs_M,-0.011491570462979534,True,109,0.000667380995067246,1059,990
72,b_S_vs_M,-0.012402175007652956,True,109,0.000667380995067246,1059,990
73,b_C_vs_M,-0.032267238462891784,True,116,0.000996539843114208,1064,990
73,b_S_vs_M,-0.015148195949881637,True,116,0.000996539843114208,1064,990
74,b_C_vs_M,-0.029486357282478354,True,115,0.00046193102021097054,1058,990
74,b_S_vs_M,-0.02059136501033304,True,115,0.00046193102021097054,1058,990
75,b_C_vs_M,-0.029492164178373297,True,104,0.0051726116230643715,1057,990
75,b_S_vs_M,-0.022660034594239174,True,104,0.0051726116230643715,1057,990
76,b_C_vs_M,-0.021146993206766055,True,109,0.0008783408516692681,1052,990
76,b_S_vs_M,-0.025195716118075466,True,109,0.0008783408516692681,1052,990
77,b_C_vs_M,-0.037885630906032565,True,113,0.0013880349118200463,1058,990
77,b_S_vs_M,-0.016998197002324154,True,113,0.0013880349118200463,1058,990
78,b_C_vs_M,-0.0367121736577708,True,109,0.001128672584330248,1059,990
78,b_S_vs_M,-0.03923899501518486,True,109,0.001128672584330248,1059,990
79,b_C_vs_M,-0.023910592751449505,True,114,0.00043546560594420747,1061,990
79,b_S_vs_M,-0.012694665472746097,True,114,0.00043546560594420747,1061,990
