frame_id,PROLIFIC_PID,treatment,Market,allocation_kept,share_sent,cell,substantive_classifications,fitted_probability_M,fitted_probability_S,fitted_probability_C,b_S_vs_M,b_C_vs_M,fitted_probability_sum
652fbe161a35986b7fbfc940|lt|1,652fbe161a35986b7fbfc940,lt,1,10.0,0.16666666666666666,lt_market,3,0.5536489939334226,0.33808123508662397,0.10826977097995341,0.008237116911623078,-0.6382412113014765,1.0
6530fed5b3281d288757fca9|lt|1,6530fed5b3281d288757fca9,lt,1,8.5,0.2916666666666667,lt_market,1,0.38003646288961956,0.19686450825251728,0.4230990288578631,-0.2449087773746205,1.090669814197527,1.0
6539445c1ace74e4d496f8e0|lt|0,6539445c1ace74e4d496f8e0,lt,0,8.0,0.3333333333333333,lt_control,2,0.6862716955207605,0.1677933834078474,0.14593492107139205,-1.0539472762202589,-0.5733345759676265,1.0
65396dfcb651ad024da200d6|lt|0,65396dfcb651ad024da200d6,lt,0,6.0,0.5,lt_control,4,0.6113844456907875,0.28734681401254125,0.10126874029667118,-0.2987791483951758,-0.8101717523828659,1.0
653ab786a5162b73aac38bc9|kw|1,653ab786a5162b73aac38bc9,kw,1,12.0,0.0,kw_market,4,0.20940759558632682,0.7406878555479168,0.049904548865756286,2.074538650516859,-0.3991678861408052,0.9999999999999999
653fcf588ab0516beb4bf546|lt|0,653fcf588ab0516beb4bf546,lt,0,8.0,0.3333333333333333,lt_control,3,0.7015227180506749,0.17206592988409192,0.12641135206523318,-1.04922362794489,-0.7388007728084691,1.0
6541138589de324968b6c99d|kw|0,6541138589de324968b6c99d,kw,0,6.0,0.5,kw_control,4,0.47558389059755346,0.4375027227720424,0.08691338663040421,0.4999899617467589,-0.6953279738599896,1.0
65425b32a9c97568f11a9265|lt|0,65425b32a9c97568f11a9265,lt,0,6.0,0.5,lt_control,4,0.47558389059755335,0.4375027227720425,0.08691338663040417,0.4999899617467593,-0.6953279738599897,1.0
6544ff9e0fb2eaaf83e2de5c|kw|1,6544ff9e0fb2eaaf83e2de5c,kw,1,12.0,0.0,kw_market,1,0.4372065076902976,0.42564500925755105,0.13714848305215133,0.5522993087327638,-0.1554327812279547,1.0
654650713282e9e8d26d0b86|lt|0,654650713282e9e8d26d0b86,lt,0,6.0,0.5,lt_control,3,0.5536489939334226,0.33808123508662397,0.10826977097995341,0.008237116911623078,-0.6382412113014765,1.0
654e39528578beb912aee3a0|kw|1,654e39528578beb912aee3a0,kw,1,11.5,0.041666666666666664,kw_market,1,0.5810489104545088,0.2645060014855082,0.15444508805998292,-0.3448511275879265,-0.3388537557883051,0.9999999999999999
6554d04c73158a94d70192dd|lt|1,6554d04c73158a94d70192dd,lt,1,9.0,0.25,lt_market,3,0.23461727704006505,0.7073548929665125,0.05802782999342249,1.8919858047863864,-0.36516277579690365,1.0000000000000002
655b67877536d232728dfa6c|kw|0,655b67877536d232728dfa6c,kw,0,12.0,0.0,kw_control,4,0.47558389059755335,0.4375027227720425,0.08691338663040417,0.4999899617467593,-0.6953279738599897,1.0
655b67877536d232728dfa6c|lt|1,655b67877536d232728dfa6c,lt,1,8.0,0.3333333333333333,lt_market,3,0.2925664820026192,0.2688141274397083,0.4386193905576726,0.39373565014909345,1.3968176017915592,1.0
655f8d03e234484afb1c3d51|kw|0,655f8d03e234484afb1c3d51,kw,0,6.0,0.5,kw_control,4,0.6113844456907875,0.28734681401254125,0.10126874029667118,-0.2987791483951758,-0.8101717523828659,1.0
655f8e46111e1df6951e1ede|lt|1,655f8e46111e1df6951e1ede,lt,1,12.0,0.0,lt_market,3,0.43219985375120223,0.31013383581896975,0.257666310429828,0.16215839950815536,0.47602137487867097,1.0
655f94a8e52c55fdec3da167|kw|1,655f94a8e52c55fdec3da167,kw,1,12.0,0.0,kw_market,3,0.24015691862320104,0.11190991168410343,0.6479331696926957,-0.4004929962348459,1.9701609981232129,1.0
65612a45629022b7c905ef6c|lt|1,65612a45629022b7c905ef6c,lt,1,12.0,0.0,lt_market,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
656b7ab2b685a43aae816c5e|lt|0,656b7ab2b685a43aae816c5e,lt,0,6.0,0.5,lt_control,1,0.5614721618907855,0.2887907164516433,0.14973712165757125,-0.2017926253980055,-0.3328454272872941,1.0
656ddcbf866b84025844f011|kw|1,656ddcbf866b84025844f011,kw,1,6.0,0.5,kw_market,4,0.5031032071368122,0.27056826150149715,0.2263285313616905,-0.1645407293130879,0.18935869072414255,0.9999999999999999
65739900e4594000e0c7a2dc|lt|1,65739900e4594000e0c7a2dc,lt,1,9.0,0.25,lt_market,3,0.7015227180506749,0.17206592988409192,0.12641135206523318,-1.04922362794489,-0.7388007728084691,1.0
6578ce2ea5495aafe33b815c|lt|1,6578ce2ea5495aafe33b815c,lt,1,12.0,0.0,lt_market,2,0.29299705635088213,0.11061747270147693,0.5963854709476409,-0.6181286528582807,1.6872748366848649,1.0
657b0ede27d064a99e80f7f2|lt|0,657b0ede27d064a99e80f7f2,lt,0,8.0,0.3333333333333333,lt_control,4,0.6113844456907875,0.28734681401254125,0.10126874029667118,-0.2987791483951758,-0.8101717523828659,1.0
6581664bd74bbb952b06c79d|lt|1,6581664bd74bbb952b06c79d,lt,1,6.0,0.5,lt_market,1,0.37245980811201235,0.21164566774328386,0.41589452414470385,-0.1400223255783484,1.0952072891580533,1.0
65831ec7a0cb41561b8e43e9|lt|0,65831ec7a0cb41561b8e43e9,lt,0,7.0,0.4166666666666667,lt_control,4,0.4755838905975535,0.4375027227720423,0.0869133866304042,0.49998996174675847,-0.6953279738599899,1.0
659615bbb34696ca92b045c6|lt|0,659615bbb34696ca92b045c6,lt,0,7.0,0.4166666666666667,lt_control,3,0.435560253672146,0.46923217193660927,0.09520757439124469,0.6848652774017677,-0.512679965220331,1.0
6598124cb009a156ae665edf|kw|1,6598124cb009a156ae665edf,kw,1,4.5,0.625,kw_market,3,0.27438485996641176,0.5349927825980234,0.19062235743556472,1.3407312523739996,0.6523282367513026,1.0
659c01027a942e6d4d2bd6a4|lt|1,659c01027a942e6d4d2bd6a4,lt,1,10.0,0.16666666666666666,lt_market,4,0.6113844456907872,0.2873468140125417,0.10126874029667111,-0.2987791483951732,-0.8101717523828659,1.0
65a2ed2dd066aa3cf8568a21|lt|1,65a2ed2dd066aa3cf8568a21,lt,1,12.0,0.0,lt_market,1,0.38003646288961956,0.19686450825251728,0.4230990288578631,-0.2449087773746205,1.090669814197527,1.0
65a5920088672d869713f267|kw|1,65a5920088672d869713f267,kw,1,12.0,0.0,kw_market,3,0.21795491224274843,0.7293166936551112,0.052728394102140336,2.011324549949665,-0.38519416732797473,1.0
65abe8df479fdc244d1643b2|kw|0,65abe8df479fdc244d1643b2,kw,0,6.0,0.5,kw_control,3,0.7015227180506749,0.17206592988409192,0.12641135206523318,-1.04922362794489,-0.7388007728084691,1.0
65b2c1f20d8199c577778169|kw|1,65b2c1f20d8199c577778169,kw,1,12.0,0.0,kw_market,2,0.5356969052572336,0.3364212391302646,0.12788185561250182,0.037047052326004457,-0.4386262850525191,1.0
65c6762ea86de7fbe4ac9406|lt|1,65c6762ea86de7fbe4ac9406,lt,1,8.0,0.3333333333333333,lt_market,4,0.6113844456907874,0.2873468140125411,0.10126874029667143,-0.2987791483951763,-0.8101717523828631,1.0
65c900c7a7dc9db70e311289|kw|1,65c900c7a7dc9db70e311289,kw,1,7.5,0.375,kw_market,2,0.2967974354923725,0.13532225996606698,0.5678803045415606,-0.4107219095508029,1.6277519413773458,1.0
65cbbb9b37abca7a65bc8f97|kw|1,65cbbb9b37abca7a65bc8f97,kw,1,11.0,0.08333333333333333,kw_market,1,0.35751554287895326,0.540572443467291,0.10191201365375568,1.0815098031203274,-0.23945959628166777,1.0
65dca5938d478475cf3fe47f|lt|1,65dca5938d478475cf3fe47f,lt,1,12.0,0.0,lt_market,2,0.3643754818740665,0.31691720310196764,0.3187073150239659,0.36728487398032705,0.8612143271613907,1.0
65dfd1cdf84b3237168a720b|kw|0,65dfd1cdf84b3237168a720b,kw,0,12.0,0.0,kw_control,4,0.6113844456907875,0.28734681401254125,0.10126874029667118,-0.2987791483951758,-0.8101717523828659,1.0
65e1e4ec67a8ab131c6868f2|kw|1,65e1e4ec67a8ab131c6868f2,kw,1,12.0,0.0,kw_market,3,0.21795491224274843,0.7293166936551112,0.052728394102140336,2.011324549949665,-0.38519416732797473,1.0
65e7ca51f9482482909fd1ff|lt|0,65e7ca51f9482482909fd1ff,lt,0,7.0,0.4166666666666667,lt_control,4,0.47558389059755335,0.4375027227720425,0.08691338663040417,0.4999899617467593,-0.6953279738599897,1.0
65eddbd7c76a5d7285c0c416|kw|0,65eddbd7c76a5d7285c0c416,kw,0,8.0,0.3333333333333333,kw_control,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
65f0e572d1ca00e646860bff|lt|1,65f0e572d1ca00e646860bff,lt,1,12.0,0.0,lt_market,3,0.5592421606413784,0.15312928683109986,0.2876285525275218,-0.9373369481365501,0.3108075519850084,1.0
65f21f8caad4fa6eb9cb0c3e|lt|1,65f21f8caad4fa6eb9cb0c3e,lt,1,12.0,0.0,lt_market,1,0.38594949042985105,0.14288281993898194,0.471167689631167,-0.6235105438331967,1.1774691622170308,1.0
65f8caa8238a933fdf42f4c3|lt|1,65f8caa8238a933fdf42f4c3,lt,1,10.0,0.16666666666666666,lt_market,2,0.29039138854181246,0.1501458400144272,0.5594627714437603,-0.2726967377388969,1.6362039518343396,1.0
65fcff541a582fbad48a2d2e|kw|1,65fcff541a582fbad48a2d2e,kw,1,9.0,0.25,kw_market,4,0.5031032071368123,0.27056826150149693,0.22632853136169073,-0.16454072931308916,0.1893586907241434,1.0
660158b9a05b9c4adc616ff8|lt|0,660158b9a05b9c4adc616ff8,lt,0,8.0,0.3333333333333333,lt_control,4,0.6113844456907875,0.28734681401254125,0.10126874029667118,-0.2987791483951758,-0.8101717523828659,1.0
660158b9a05b9c4adc616ff8|lt|1,660158b9a05b9c4adc616ff8,lt,1,10.0,0.16666666666666666,lt_market,3,0.7164017192236128,0.157415600871824,0.12618267990456317,-1.1723744787604942,-0.7633122844223517,1.0
660452d6f4aa3a41d687885b|lt|1,660452d6f4aa3a41d687885b,lt,1,9.0,0.25,lt_market,1,0.38664349140285403,0.5005962841362127,0.11276022446093317,0.8958827915007288,-0.22067175106037007,0.9999999999999999
6604553b209208bb096e10ac|kw|1,6604553b209208bb096e10ac,kw,1,9.5,0.20833333333333334,kw_market,1,0.5614721618907855,0.2887907164516433,0.14973712165757125,-0.2017926253980055,-0.3328454272872941,1.0
660460162a2b3e5c554cf140|kw|1,660460162a2b3e5c554cf140,kw,1,9.5,0.20833333333333334,kw_market,2,0.2967974354923725,0.13532225996606698,0.5678803045415606,-0.4107219095508029,1.6277519413773458,1.0
66047cf334cba5fe8be31eeb|kw|0,66047cf334cba5fe8be31eeb,kw,0,12.0,0.0,kw_control,4,0.47558389059755335,0.4375027227720425,0.08691338663040417,0.4999899617467593,-0.6953279738599897,1.0
66047d18ebfced908bcde49d|lt|1,66047d18ebfced908bcde49d,lt,1,11.0,0.08333333333333333,lt_market,3,0.2945818328450307,0.4904739016325502,0.21494426552241913,1.1501916541319879,0.6971082366500205,1.0
6605e2b8ed85746d2f6aed25|kw|1,6605e2b8ed85746d2f6aed25,kw,1,12.0,0.0,kw_market,4,0.37686037703147,0.24656488395282714,0.3765747390157028,0.027446962451681985,0.9874347094041124,1.0
6605e2b8ed85746d2f6aed25|lt|0,6605e2b8ed85746d2f6aed25,lt,0,8.0,0.3333333333333333,lt_control,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
6609a32585722d1e798dcf51|lt|1,6609a32585722d1e798dcf51,lt,1,10.0,0.16666666666666666,lt_market,1,0.37245980811201235,0.21164566774328386,0.41589452414470385,-0.1400223255783484,1.0952072891580533,1.0
66129825e6dad815d14d5b2b|kw|1,66129825e6dad815d14d5b2b,kw,1,11.0,0.08333333333333333,kw_market,2,0.6683400926388656,0.18575650480573286,0.14590340255540152,-0.9096448985972839,-0.5449816210877514,1.0
66129913cfb0d4d6869dffd8|lt|1,66129913cfb0d4d6869dffd8,lt,1,10.0,0.16666666666666666,lt_market,3,0.6727549024720801,0.20828437569541414,0.11896072183250578,-0.7846733316579467,-0.7536000064338716,1.0
6612fd1462232a5cbec549e3|kw|1,6612fd1462232a5cbec549e3,kw,1,8.0,0.3333333333333333,kw_market,1,0.5810489104545088,0.2645060014855082,0.15444508805998292,-0.3448511275879265,-0.3388537557883051,0.9999999999999999
6613eaa8e44e25e801f85215|kw|0,6613eaa8e44e25e801f85215,kw,0,6.0,0.5,kw_control,3,0.5134550734373474,0.38900066134106875,0.09754426522158383,0.26638484718177574,-0.6616963691624619,1.0
6613eaa8e44e25e801f85215|kw|1,6613eaa8e44e25e801f85215,kw,1,10.0,0.16666666666666666,kw_market,1,0.38003646288961956,0.19686450825251728,0.4230990288578631,-0.2449087773746205,1.090669814197527,1.0
6619cb1e30cb95691a6dd425|lt|1,6619cb1e30cb95691a6dd425,lt,1,8.0,0.3333333333333333,lt_market,4,0.6149288227248466,0.14117012302384013,0.2439010542513132,-1.12938533763085,0.0487630362922907,1.0
661ed0d24e9ed72f176f2dd3|kw|0,661ed0d24e9ed72f176f2dd3,kw,0,7.0,0.4166666666666667,kw_control,3,0.6727549024720801,0.20828437569541414,0.11896072183250578,-0.7846733316579467,-0.7536000064338716,1.0
661fc8bb0644ba960f0e3b65|lt|1,661fc8bb0644ba960f0e3b65,lt,1,10.0,0.16666666666666666,lt_market,2,0.4935004805102517,0.3883952093087141,0.1181043101810342,0.3062315383305555,-0.43049059819042546,1.0
6621a2f38453311275d17d65|kw|0,6621a2f38453311275d17d65,kw,0,6.0,0.5,kw_control,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
662613a0c132844f74a62143|lt|1,662613a0c132844f74a62143,lt,1,12.0,0.0,lt_market,1,0.38594949042985105,0.14288281993898194,0.471167689631167,-0.6235105438331967,1.1774691622170308,1.0
66293dd4c51422edb482d223|kw|0,66293dd4c51422edb482d223,kw,0,6.0,0.5,kw_control,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
66293dd4c51422edb482d223|kw|1,66293dd4c51422edb482d223,kw,1,7.0,0.4166666666666667,kw_market,2,0.29349996797484623,0.6284178312625671,0.07808220076258669,1.4940638277106115,-0.2998252131737983,1.0
662948ed99960b11f2f8e3fe|lt|0,662948ed99960b11f2f8e3fe,lt,0,6.0,0.5,lt_control,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
662ac5849e0f931cc08e32b7|lt|1,662ac5849e0f931cc08e32b7,lt,1,10.5,0.125,lt_market,1,0.38594949042985105,0.14288281993898194,0.471167689631167,-0.6235105438331967,1.1774691622170308,1.0
662e86c0ca96b47a056ccd7b|kw|1,662e86c0ca96b47a056ccd7b,kw,1,10.0,0.16666666666666666,kw_market,3,0.3892780315942526,0.5261498981747921,0.08457207023095531,0.9561876491378266,-0.5129039401971596,1.0
662ee0b0f3785c3fe59e191f|kw|0,662ee0b0f3785c3fe59e191f,kw,0,6.0,0.5,kw_control,4,0.7339062303596371,0.1534194472770969,0.112674322363266,-1.2273886675149446,-0.9014008286184251,1.0
662ee0b0f3785c3fe59e191f|kw|1,662ee0b0f3785c3fe59e191f,kw,1,9.0,0.25,kw_market,4,0.5031032071368124,0.270568261501497,0.22632853136169057,-0.16454072931308908,0.1893586907241424,1.0
