subject_id,treatment_cell,b_S_vs_M,b_C_vs_M,n_substantive_hp,weight_M,weight_S,weight_C
control_kwlt::6773e0b40f0b2ff8e3f09da3,kw_control,0.7234804667959527,-0.08303830320225501,4,0.6601106837385211,0.31913021086148324,0.02075910539999561
control_kwlt::67751fbf8a2226d994521789,kw_control,-0.6636735400568929,0.749933976384266,4,0.7715572501077551,0.16592244856587485,0.06252030132636997
control_kwlt::6775c9d9479703751fd280a0,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::6776a8fcc1ca26458f048f29,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::677703d847b1d7a5c0c3177b,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::677be0f071b469bf550bf55f,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::677c744b5a9907b536f144ef,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::677d6b29b44ccabd2fce33cb,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::677d8df4fb855e239a363f89,kw_control,0.6042554469183788,-0.07274063385008926,3,0.673915535233119,0.30449337349279704,0.021591091274083905
control_kwlt::677ec934bf9e4c07a797864b,kw_control,-0.16677395931887304,-0.0544598265902651,2,0.753608824986274,0.22021916379782788,0.02617201121589807
control_kwlt::678566c2d8d97d8e408c6384,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::6785f697c1f2f14ed98ea5cd,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::6787027230a5a1f3f6adad4b,kw_control,0.05569138459223965,0.7779644050161401,4,0.7084072414820392,0.2360778812497956,0.0555148772681653
control_kwlt::678799e90198a411946a4d05,kw_control,-0.19474250282503003,-0.07816156922751266,3,0.7567179274067074,0.21755424288361602,0.02572782970967654
control_kwlt::678bf2a1a22602d74a2d098d,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::678c7dbb5dc35d491d791bce,kw_control,-0.19474250282503003,-0.07816156922751266,3,0.7567179274067074,0.21755424288361602,0.02572782970967654
control_kwlt::678e39da4cd42707dbfb8f62,kw_control,0.7234804667959527,-0.08303830320225501,4,0.6601106837385211,0.31913021086148324,0.02075910539999561
control_kwlt::679031685d8da047e45ba3c5,kw_control,0.7234804667959527,-0.08303830320225501,4,0.6601106837385211,0.31913021086148324,0.02075910539999561
control_kwlt::679032d7919ecf9731e95358,kw_control,-0.16677395931887304,-0.0544598265902651,2,0.753608824986274,0.22021916379782788,0.02617201121589807
control_kwlt::6792b1e3e08ffea42164f5bb,kw_control,0.1316652888925463,-0.06926366648785251,3,0.7247105410046907,0.25111932744758747,0.024170131547721904
control_kwlt::67ab317d4245c4e2b33e2753,kw_control,-0.06807469201004503,-0.026179810674385202,1,0.7436141316380389,0.23004848384176463,0.02633738452019649
control_kwlt::67ac5678d6ff3c43d30b333f,kw_control,0.09150295042799497,-0.07250595039042276,3,0.7288123664630296,0.24687778125082477,0.024309852286145676
control_kwlt::67acfb68c3860389b0c4db4b,kw_control,0.7746281755934803,-0.047808285338742186,2,0.6534230279312444,0.325363439101631,0.021213532967124585
control_kwlt::67b361ee899cfdd964fddf00,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::67bc827bda4f8e3244e03c7a,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::67cb40e5562e803bd6532a64,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::67cf0c70aa43b13b6168ecbf,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::67d0a4ccb5587fff790273a7,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::67ee7da9117dd0baae454be2,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::67f05d8a2b2f772e31167590,kw_control,1.36807724250289,-0.07046938230215992,4,0.5743978953568136,0.40798585521811176,0.01761624942507457
control_kwlt::6811ae8d25eeeceed5d39e96,kw_control,-0.06807469201004503,-0.026179810674385202,1,0.7436141316380389,0.23004848384176463,0.02633738452019649
control_kwlt::6813885e4fa46f733a3ebcc3,kw_control,0.0354920961097864,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::681fb4307ad889766965fc3b,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::68235b144fe81cbe2c4a41a2,kw_control,0.1316652888925463,-0.06926366648785251,3,0.7247105410046907,0.25111932744758747,0.024170131547721904
control_kwlt::6835b0780e790391d50bc621,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
control_kwlt::6839e3b9ecfc442ddb8bfee4,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::6877bfe8c0c3737680ecf16b,kw_control,-0.6553061082647963,-0.08672159303610953,3,0.7983568938432501,0.17360022704942335,0.02804287910732649
control_kwlt::6888ef1c4b2aaea8b61ec0e3,kw_control,-0.6553061082647963,-0.08672159303610953,3,0.7983568938432501,0.17360022704942335,0.02804287910732649
control_kwlt::68892827bc7da25e4a9ba9bf,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::68a83eface48a4e4cd943a38,kw_control,0.09150295042799497,-0.07250595039042276,3,0.7288123664630296,0.24687778125082477,0.024309852286145676
control_kwlt::69175adfb0a9c60f05294e94,kw_control,0.035492096109786445,-0.09620122299106279,4,0.7348240386038116,0.24112598057838544,0.024049980817803
control_kwlt::691ca5b72bce06aa81ffc8f6,kw_control,-0.6843279864440104,-0.11026260710346344,4,0.8013508869904555,0.17108433562849146,0.027564777381053
