subject_id,treatment_cell,b_S_vs_M,b_C_vs_M,n_substantive_hp,weight_M,weight_S,weight_C
control_kwlt::5e43021e5bb25719df134c7c,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5e45986b0f5e4105b6067c23,lt_control,0.12981150255857674,-0.040940945267991254,3,0.6651008461547118,0.310467251555438,0.02443190228985023
control_kwlt::5e493133b4bc203a048f8ce9,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5e4aa396b2c8eb000cc39e56,lt_control,-0.06171364947513631,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5e4ce570d3132c1348aefd4d,lt_control,-0.03462196127303281,-0.015062910351435086,1,0.6891439641149328,0.2847897250202247,0.0260663108648424
control_kwlt::5e510d0760dd0913e45370dc,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5e62dfa2819b9d079c91b6d2,lt_control,-0.06145404081055491,-0.03178165476072698,2,0.693409797223655,0.2807834826973948,0.025806720078950227
control_kwlt::5e7c8696aaaa890009345427,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5e7ca836a60b642ec70880b1,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5e87a820c35eb042f00d4e3d,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5e8b9c7054a5cc07dd6e174d,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5e8f89db8ed06f27d73030ae,lt_control,-0.4482373615614157,-0.05485113130401024,4,0.7484564738128856,0.2241181293459907,0.027425396841123665
control_kwlt::5e8fa37bf594d02a576c7a46,lt_control,-0.06145404081055491,-0.03178165476072698,2,0.693409797223655,0.2807834826973948,0.025806720078950227
control_kwlt::5e903aadbf2af034503d9bac,lt_control,0.12981150255857674,-0.040940945267991254,3,0.6651008461547118,0.310467251555438,0.02443190228985023
control_kwlt::5e917b152952914a6d3043c2,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5e9397d303807b2006e77d5a,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5e9847daec534b03f4769cab,lt_control,-0.2343591818712162,-0.024618624461794542,2,0.7182400195448464,0.25474422240125416,0.027015758053899438
control_kwlt::5e9a4793c4069d0dd2e7eb4f,lt_control,0.31909138758393246,-0.04632235777753479,4,0.6363830781276004,0.34045594677756535,0.02316097509483422
control_kwlt::5ea040d5956554000971fb25,lt_control,-0.2937265868407035,-0.04414309944299319,3,0.7270089158503146,0.24614332647722914,0.026847757672456285
control_kwlt::5ea047d315537303f1e60ef9,lt_control,-0.20869228974964069,-0.00954402011266275,1,0.7142810798622194,0.2584576702188187,0.02726124991896183
control_kwlt::5ea0627f31802801d5675c08,lt_control,-0.401162720278046,0.9408717956291894,2,0.7080917868713824,0.22173878432604696,0.07016942880257063
control_kwlt::5ea17210ed317101db3ecc0b,lt_control,0.12981150255857674,-0.040940945267991254,3,0.6651008461547118,0.310467251555438,0.02443190228985023
control_kwlt::5ea2ac265b40e81cfe8296ea,lt_control,-0.4482373615614157,-0.05485113130401024,4,0.7484564738128856,0.2241181293459907,0.027425396841123665
control_kwlt::5ea48ae3461d1044f2d282cc,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5ea6f9f2064600098ec3de7d,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5ea77e260e5ed316cc418ca3,lt_control,0.12981150255857674,-0.040940945267991254,3,0.6651008461547118,0.310467251555438,0.02443190228985023
control_kwlt::5ea950e4befef302772be716,lt_control,-0.2545043127786113,-0.04126187975682976,3,0.7214308112126578,0.2518708562066857,0.026698332580656493
control_kwlt::5eaafded3bb47c09107ec0e2,lt_control,-0.06145404081055491,-0.03178165476072698,2,0.693409797223655,0.2807834826973948,0.025806720078950227
control_kwlt::5eb19fab4606ca2cc2309390,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5eb411c4b0526d222fbb4395,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::5ec7b132b11a172266fd8915,lt_control,-0.03994212704579946,-0.03435519909169102,3,0.6902958571029703,0.28409049655497925,0.02561364634205055
control_kwlt::5eccf0abdeb69701e9c718da,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5ed4c3d73ac88100098198f1,lt_control,-0.2545043127786113,-0.04126187975682976,3,0.7214308112126578,0.2518708562066857,0.026698332580656493
control_kwlt::5ed85f199883863679e485c8,lt_control,-0.06145404081055491,-0.03178165476072698,2,0.693409797223655,0.2807834826973948,0.025806720078950227
control_kwlt::5ef5c4db3ce68a02806df888,lt_control,0.3899737060240676,-0.01564479442783766,2,0.6249817557512729,0.35159751489062746,0.023420729358099586
control_kwlt::5effecc85d91970e055438db,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::5f072de78ef9940c5dbabf80,lt_control,-0.2545043127786113,-0.04126187975682976,3,0.7214308112126578,0.2518708562066857,0.026698332580656493
control_kwlt::5f088ba29bf08d0b3885f726,lt_control,0.12981150255857674,-0.040940945267991254,3,0.6651008461547118,0.310467251555438,0.02443190228985023
control_kwlt::5f12f9e19b4f8213cf3bdd2c,lt_control,-0.06145404081055491,-0.03178165476072698,2,0.693409797223655,0.2807834826973948,0.025806720078950227
control_kwlt::5f36bd304ef90a0c47167e1f,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5f3d6975ef131710ed519c7a,lt_control,0.35001768983694315,-0.030179754516424233,3,0.6313675806658176,0.34529477225990646,0.023337647074276043
control_kwlt::5f3d6ca05772161108bc0e2e,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5f40205989c7a912f71e7ee9,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5f40c670f10f171ff50afe48,lt_control,-0.0617136494751363,-0.050676529070690035,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5f429a57a972c449ac21680e,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::5f44ec581d2bed02f7427a31,lt_control,-0.2545043127786113,-0.04126187975682976,3,0.7214308112126578,0.2518708562066857,0.026698332580656493
control_kwlt::5f4818e6d5ce1016c865ed24,lt_control,0.6974165068802903,-0.041918484913020464,4,0.5777441953137519,0.4012970549122865,0.020958749773961633
control_kwlt::5f55a7a08ba70197917cfba3,lt_control,0.13391676697141447,0.4352613380259654,3,0.6538570836438568,0.30747085837019655,0.03867205798594665
control_kwlt::5f82efa422d3c740b3e41b30,lt_control,0.31909138758393274,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5f960a9442d5f34e319e3cf7,lt_control,0.12981150255857674,-0.040940945267991254,3,0.6651008461547118,0.310467251555438,0.02443190228985023
control_kwlt::5fa9392c0cc79c03b3f4eb58,lt_control,-0.05636649011983786,0.4202349084585979,4,0.6819338571074661,0.2781823785743296,0.039883764318204215
control_kwlt::5fadaad925680e17109e0c0a,lt_control,0.6974165068802903,-0.041918484913020464,4,0.5777441953137519,0.4012970549122865,0.020958749773961633
control_kwlt::5faeb76ca8e4220165dfc9a2,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5fbe4fc3b2caf10f92e994ec,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
control_kwlt::5fc07d1d954a2251529dcfd6,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5fc10c9ec1c0520a44a0d902,lt_control,-0.2343591818712162,-0.024618624461794542,2,0.7182400195448464,0.25474422240125416,0.027015758053899438
control_kwlt::5fc686297a22da0524cc09dd,lt_control,-0.27434015418824875,-0.02752359075188583,2,0.7239472268018522,0.2488802004628819,0.02717257273526588
control_kwlt::5fc756cec5e5121fdadfb230,lt_control,-0.2412811771660091,1.3479830089729865,3,0.6638424255479287,0.23759560164659277,0.09856197280547849
control_kwlt::5fca60762df9df6328840cae,lt_control,0.31909138758393263,-0.04632235777753479,4,0.6363830781276004,0.3404559467775654,0.02316097509483422
control_kwlt::5fcaf45432c262806989840d,lt_control,-0.06171364947513633,-0.05067652907069,4,0.6938059520656559,0.28085585526866186,0.025338192665682248
control_kwlt::5fd77a999055b008d1df409c,lt_control,0.1683230347431761,-0.03886078796577347,3,0.6592451239606861,0.31650686138476325,0.02424801465455068
