replicate,term,coefficient,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
163,weight_S,-0.22348944191516906,True,112,0.0029659023358644676,1050,990
164,weight_C,-0.193779851746895,True,101,0.0010801003108895646,1050,990
164,weight_S,-0.12690490933196683,True,101,0.0010801003108895646,1050,990
165,weight_C,-0.25409788230887365,True,113,0.0008411671324073389,1045,990
165,weight_S,-0.24086422697226575,True,113,0.0008411671324073389,1045,990
166,weight_C,-0.28074981352980666,True,112,0.0007165067716419227,1062,990
166,weight_S,-0.2669933711685768,True,112,0.0007165067716419227,1062,990
167,weight_C,-0.29401270799544305,True,106,0.0004497537142615915,1054,990
167,weight_S,-0.34025082363670234,True,106,0.0004497537142615915,1054,990
168,weight_C,-0.2557635968926448,True,112,0.00026795112266286836,1066,990
168,weight_S,-0.2235982162847281,True,112,0.00026795112266286836,1066,990
169,weight_C,-0.21073528392518914,True,106,0.0004656409172048015,1068,990
