replicate,dimension,category_vs_moral,estimand,estimate,first_stage_converged,first_stage_iterations,first_stage_gradient_max,n_frames,n_bootstrap_clusters
22,condition,C,comparison_slope,-0.32228138619858554,True,124,0.002176117449419035,1052,990
22,condition,C,difference,-0.21483340984267751,True,124,0.002176117449419035,1052,990
22,condition,S,base_slope,-0.08406164440791929,True,124,0.002176117449419035,1052,990
22,condition,S,comparison_slope,-0.2786525994085927,True,124,0.002176117449419035,1052,990
22,condition,S,difference,-0.19459095500067342,True,124,0.002176117449419035,1052,990
22,game,C,base_slope,-0.3172416709401955,True,124,0.002176117449419035,1052,990
22,game,C,comparison_slope,-0.2671561539842263,True,124,0.002176117449419035,1052,990
22,game,C,difference,0.05008551695596916,True,124,0.002176117449419035,1052,990
22,game,S,base_slope,-0.2880124489770255,True,124,0.002176117449419035,1052,990
22,game,S,comparison_slope,-0.17218892638208402,True,124,0.002176117449419035,1052,990
22,game,S,difference,0.11582352259494147,True,124,0.002176117449419035,1052,990
23,condition,C,base_slope,-0.026791877058288317,True,119,0.0013966976532695519,1041,990
23,condition,C,comparison_slope,-0.2502362013938848,True,119,0.0013966976532695519,1041,990
23,condition,C,difference,-0.22344432433559647,True,119,0.0013966976532695519,1041,990
23,condition,S,base_slope,-0.08569578216499617,True,119,0.0013966976532695519,1041,990
23,condition,S,comparison_slope,-0.2892712472113569,True,119,0.0013966976532695519,1041,990
23,condition,S,difference,-0.20357546504636073,True,119,0.0013966976532695519,1041,990
23,game,C,base_slope,-0.24010177917997835,True,119,0.0013966976532695519,1041,990
23,game,C,comparison_slope,-0.19464564377955867,True,119,0.0013966976532695519,1041,990
23,game,C,difference,0.04545613540041967,True,119,0.0013966976532695519,1041,990
23,game,S,base_slope,-0.2935108509411929,True,119,0.0013966976532695519,1041,990
23,game,S,comparison_slope,-0.18982104753801382,True,119,0.0013966976532695519,1041,990
23,game,S,difference,0.10368980340317907,True,119,0.0013966976532695519,1041,990
24,condition,C,base_slope,-0.6846211140020049,True,99,0.000846718102193833,1074,990
24,condition,C,comparison_slope,-0.15330689851486834,True,99,0.000846718102193833,1074,990
24,condition,C,difference,0.5313142154871365,True,99,0.000846718102193833,1074,990
24,condition,S,base_slope,-0.18862616123650405,True,99,0.000846718102193833,1074,990
24,condition,S,comparison_slope,-0.14666151411322625,True,99,0.000846718102193833,1074,990
24,condition,S,difference,0.04196464712327781,True,99,0.000846718102193833,1074,990
24,game,C,base_slope,-0.22648105624306286,True,99,0.000846718102193833,1074,990
24,game,C,comparison_slope,-0.14391481075615264,True,99,0.000846718102193833,1074,990
24,game,C,difference,0.08256624548691023,True,99,0.000846718102193833,1074,990
24,game,S,base_slope,-0.21842622338064943,True,99,0.000846718102193833,1074,990
24,game,S,comparison_slope,-0.1011072386389024,True,99,0.000846718102193833,1074,990
24,game,S,difference,0.11731898474174703,True,99,0.000846718102193833,1074,990
25,condition,C,base_slope,0.03525480712601774,True,110,0.004971660047444981,1059,990
25,condition,C,comparison_slope,-0.33760938918886585,True,110,0.004971660047444981,1059,990
25,condition,C,difference,-0.3728641963148836,True,110,0.004971660047444981,1059,990
25,condition,S,base_slope,0.0340195281481499,True,110,0.004971660047444981,1059,990
25,condition,S,comparison_slope,-0.288323063860848,True,110,0.004971660047444981,1059,990
25,condition,S,difference,-0.3223425920089979,True,110,0.004971660047444981,1059,990
25,game,C,base_slope,-0.27950092963937445,True,110,0.004971660047444981,1059,990
25,game,C,comparison_slope,-0.2902551701454631,True,110,0.004971660047444981,1059,990
25,game,C,difference,-0.010754240506088655,True,110,0.004971660047444981,1059,990
25,game,S,base_slope,-0.23428503081650026,True,110,0.004971660047444981,1059,990
25,game,S,comparison_slope,-0.19136005497886094,True,110,0.004971660047444981,1059,990
25,game,S,difference,0.04292497583763932,True,110,0.004971660047444981,1059,990
26,condition,C,base_slope,-0.4744130839404455,True,104,0.0017581212145376668,1065,990
26,condition,C,comparison_slope,-0.22242090182851548,True,104,0.0017581212145376668,1065,990
26,condition,C,difference,0.25199218211193003,True,104,0.0017581212145376668,1065,990
26,condition,S,base_slope,-0.03296509837922126,True,104,0.0017581212145376668,1065,990
26,condition,S,comparison_slope,-0.16989023258407837,True,104,0.0017581212145376668,1065,990
26,condition,S,difference,-0.1369251342048571,True,104,0.0017581212145376668,1065,990
26,game,C,base_slope,-0.2589715294711613,True,104,0.0017581212145376668,1065,990
26,game,C,comparison_slope,-0.17069785093021522,True,104,0.0017581212145376668,1065,990
26,game,C,difference,0.08827367854094607,True,104,0.0017581212145376668,1065,990
26,game,S,base_slope,-0.1644984757276115,True,104,0.0017581212145376668,1065,990
26,game,S,comparison_slope,-0.11208798880050283,True,104,0.0017581212145376668,1065,990
26,game,S,difference,0.052410486927108674,True,104,0.0017581212145376668,1065,990
27,condition,C,base_slope,-0.052864614912352025,True,112,0.004331748787672396,1076,990
27,condition,C,comparison_slope,-0.32801115247083074,True,112,0.004331748787672396,1076,990
27,condition,C,difference,-0.27514653755847873,True,112,0.004331748787672396,1076,990
27,condition,S,base_slope,-0.13063148832513405,True,112,0.004331748787672396,1076,990
27,condition,S,comparison_slope,-0.26956211630941207,True,112,0.004331748787672396,1076,990
27,condition,S,difference,-0.13893062798427805,True,112,0.004331748787672396,1076,990
27,game,C,base_slope,-0.41017719041003065,True,112,0.004331748787672396,1076,990
27,game,C,comparison_slope,-0.19657953136325423,True,112,0.004331748787672396,1076,990
27,game,C,difference,0.2135976590467764,True,112,0.004331748787672396,1076,990
27,game,S,base_slope,-0.3983101270805763,True,112,0.004331748787672396,1076,990
27,game,S,comparison_slope,-0.05605457890765814,True,112,0.004331748787672396,1076,990
27,game,S,difference,0.34225554817291814,True,112,0.004331748787672396,1076,990
28,condition,C,base_slope,0.2678293037066795,True,119,0.0035747508784558235,1082,990
28,condition,C,comparison_slope,-0.29144361148606274,True,119,0.0035747508784558235,1082,990
28,condition,C,difference,-0.5592729151927422,True,119,0.0035747508784558235,1082,990
28,condition,S,base_slope,0.05333644123424088,True,119,0.0035747508784558235,1082,990
28,condition,S,comparison_slope,-0.26587938311463544,True,119,0.0035747508784558235,1082,990
28,condition,S,difference,-0.3192158243488763,True,119,0.0035747508784558235,1082,990
28,game,C,base_slope,-0.2853768604977374,True,119,0.0035747508784558235,1082,990
28,game,C,comparison_slope,-0.19686972262513605,True,119,0.0035747508784558235,1082,990
28,game,C,difference,0.08850713787260137,True,119,0.0035747508784558235,1082,990
28,game,S,base_slope,-0.29864828396267884,True,119,0.0035747508784558235,1082,990
28,game,S,comparison_slope,-0.11064931167624209,True,119,0.0035747508784558235,1082,990
28,game,S,difference,0.18799897228643675,True,119,0.0035747508784558235,1082,990
29,condition,C,base_slope,-0.318007952396414,True,100,0.0007472663769898524,1054,990
29,condition,C,comparison_slope,-0.27771351544009515,True,100,0.0007472663769898524,1054,990
29,condition,C,difference,0.040294436956318874,True,100,0.0007472663769898524,1054,990
29,condition,S,base_slope,0.14279687307716835,True,100,0.0007472663769898524,1054,990
29,condition,S,comparison_slope,-0.2270474675804154,True,100,0.0007472663769898524,1054,990
29,condition,S,difference,-0.36984434065758376,True,100,0.0007472663769898524,1054,990
29,game,C,base_slope,-0.31185413917670224,True,100,0.0007472663769898524,1054,990
29,game,C,comparison_slope,-0.14355061211026807,True,100,0.0007472663769898524,1054,990
29,game,C,difference,0.16830352706643417,True,100,0.0007472663769898524,1054,990
29,game,S,base_slope,-0.21030493178164192,True,100,0.0007472663769898524,1054,990
29,game,S,comparison_slope,-0.04028801956175915,True,100,0.0007472663769898524,1054,990
