frame_id,PROLIFIC_PID,treatment,Market,allocation_kept,share_sent,cell,fitted_probability_N,fitted_probability_M,fitted_probability_S,fitted_probability_C,fitted_probability_sum,dominant_fitted_category
66620c13f3be060d78145a98|kw|1,66620c13f3be060d78145a98,kw,1,6.0,0.5,kw_market,0.22555843899839662,0.2160971579254538,0.068326940734945,0.4900174623412045,1.0,C
66621659860c05fcca83a646|kw|1,66621659860c05fcca83a646,kw,1,4.0,0.6666666666666666,kw_market,0.5307238885570658,0.13931562299753836,0.2500313253968015,0.07992916304859429,0.9999999999999999,N
666272fcedf2850ab9824b47|kw|1,666272fcedf2850ab9824b47,kw,1,10.0,0.16666666666666666,kw_market,0.2995795757091351,0.1002732073057477,0.08050881566189574,0.5196384013232214,0.9999999999999999,C
6662ad148ef5e11fdf2dd894|lt|0,6662ad148ef5e11fdf2dd894,lt,0,6.0,0.5,lt_control,0.21548238872507414,0.3935347662436407,0.34800414103380467,0.04297870399748057,1.0,M
6662d218ea91c53879306d23|kw|1,6662d218ea91c53879306d23,kw,1,12.0,0.0,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
666344916bdba2e2c980dcd0|lt|0,666344916bdba2e2c980dcd0,lt,0,6.0,0.5,lt_control,0.3129322134955775,0.2505117093999132,0.3797280202111746,0.05682805689333491,1.0,S
666344916bdba2e2c980dcd0|lt|1,666344916bdba2e2c980dcd0,lt,1,6.0,0.5,lt_market,0.3129322134955775,0.2505117093999132,0.3797280202111746,0.05682805689333491,1.0,S
666450bcded6c84b0806511a|lt|1,666450bcded6c84b0806511a,lt,1,9.5,0.20833333333333334,lt_market,0.5232049084797714,0.289409909290533,0.10956046172294273,0.07782472050675282,1.0,N
6665aedc9ae0e1cd7ac623f0|kw|1,6665aedc9ae0e1cd7ac623f0,kw,1,11.0,0.08333333333333333,kw_market,0.33024183783248406,0.2481410640122654,0.08576733771135193,0.33584976044389864,1.0,C
66660d297864801db6a10af4|lt|0,66660d297864801db6a10af4,lt,0,7.0,0.4166666666666667,lt_control,0.20095562738128403,0.578336427536698,0.18101917837970857,0.03968876670230937,1.0,M
66660d297864801db6a10af4|lt|1,66660d297864801db6a10af4,lt,1,8.0,0.3333333333333333,lt_market,0.15635105772578206,0.7561096061808972,0.05567939927270232,0.03185993682061842,0.9999999999999999,M
6667015e358c1fe41b8a3d7f|lt|1,6667015e358c1fe41b8a3d7f,lt,1,10.0,0.16666666666666666,lt_market,0.32148089133218066,0.42528681969110627,0.08525717009932818,0.16797511887738487,1.0,M
6667dbd3d056e51225c6522f|kw|1,6667dbd3d056e51225c6522f,kw,1,10.0,0.16666666666666666,kw_market,0.4058466925838465,0.12404896299115775,0.4018809799070403,0.06822336451795541,1.0,N
666a0a76b1d7349662971064|kw|0,666a0a76b1d7349662971064,kw,0,6.0,0.5,kw_control,0.20699225351598025,0.21945145472260197,0.5307591048366054,0.04279718692481245,1.0,S
666db47c26bc80222f8b15ba|lt|1,666db47c26bc80222f8b15ba,lt,1,8.0,0.3333333333333333,lt_market,0.43589134117190237,0.2726933414560914,0.09979364836593747,0.19162166900606872,1.0,N
666e0c9327fd060cb231509e|kw|1,666e0c9327fd060cb231509e,kw,1,12.0,0.0,kw_market,0.1707900796961613,0.07928743194998837,0.7121090935373872,0.03781339481646322,1.0,S
666f6b8954f3cb859fcd99d9|kw|1,666f6b8954f3cb859fcd99d9,kw,1,11.5,0.041666666666666664,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66700eaced9693634024629b|lt|1,66700eaced9693634024629b,lt,1,12.0,0.0,lt_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66706191120230e6a89ddd0e|kw|0,66706191120230e6a89ddd0e,kw,0,12.0,0.0,kw_control,0.20095562738128403,0.578336427536698,0.18101917837970857,0.03968876670230937,1.0,M
6670cffc0b0b33d080d23092|lt|1,6670cffc0b0b33d080d23092,lt,1,12.0,0.0,lt_market,0.4217873563866346,0.1212726852271967,0.09738287079664866,0.35955708758952004,1.0,N
6671c66b6e4bc111961291ae|lt|0,6671c66b6e4bc111961291ae,lt,0,7.0,0.4166666666666667,lt_control,0.15635105772578206,0.7561096061808972,0.05567939927270232,0.03185993682061842,0.9999999999999999,M
6671e7169998ec67e708d8b7|lt|1,6671e7169998ec67e708d8b7,lt,1,10.0,0.16666666666666666,lt_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66736ce8318acf5878cae8c6|lt|1,66736ce8318acf5878cae8c6,lt,1,11.0,0.08333333333333333,lt_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66744f5894fa0c22d40a2fa9|kw|1,66744f5894fa0c22d40a2fa9,kw,1,11.5,0.041666666666666664,kw_market,0.25823533213909444,0.23013059461097748,0.19670474489230738,0.3149293283576207,1.0,C
6674d66310b6684b86ddf7b9|kw|1,6674d66310b6684b86ddf7b9,kw,1,6.0,0.5,kw_market,0.39429759926794666,0.44599058960185406,0.09546138882622593,0.06425042230397333,1.0,M
6675dbbeee7b1e2aa37a8eaa|kw|1,6675dbbeee7b1e2aa37a8eaa,kw,1,12.0,0.0,kw_market,0.2154823887250742,0.39353476624364025,0.34800414103380484,0.042978703997480536,0.9999999999999998,M
6675dbbeee7b1e2aa37a8eaa|lt|0,6675dbbeee7b1e2aa37a8eaa,lt,0,12.0,0.0,lt_control,0.2683228719628522,0.6054647135355417,0.07756585516600978,0.04864655933559634,1.0,M
6676ddf4aeae188a30f824f5|kw|0,6676ddf4aeae188a30f824f5,kw,0,10.0,0.16666666666666666,kw_control,0.3129322134955775,0.2505117093999132,0.3797280202111746,0.05682805689333491,1.0,S
66786fd4594ab649c244de43|kw|0,66786fd4594ab649c244de43,kw,0,6.0,0.5,kw_control,0.26832287196285165,0.6054647135355427,0.07756585516600942,0.048646559335596244,1.0,M
66786fd4594ab649c244de43|kw|1,66786fd4594ab649c244de43,kw,1,12.0,0.0,kw_market,0.28205312614882544,0.10419161676892426,0.5597475962565555,0.05400766082569491,1.0,S
66790e08c1c5767636feee8d|lt|1,66790e08c1c5767636feee8d,lt,1,10.0,0.16666666666666666,lt_market,0.2302877304801154,0.08752251817007362,0.1875771407589385,0.4946126105908725,1.0,C
667987c18f34110073ae20b7|kw|1,667987c18f34110073ae20b7,kw,1,12.0,0.0,kw_market,0.25823533213909444,0.23013059461097743,0.19670474489230738,0.3149293283576208,1.0,C
667abc1762de46b3164e4c07|kw|0,667abc1762de46b3164e4c07,kw,0,8.0,0.3333333333333333,kw_control,0.21548238872507414,0.3935347662436407,0.34800414103380467,0.04297870399748057,1.0,M
667ae3fff7f7af34dc9c27c4|kw|0,667ae3fff7f7af34dc9c27c4,kw,0,6.0,0.5,kw_control,0.3089707293341225,0.4249345842067375,0.2110899905819676,0.055004695877172334,1.0,M
667da6ac378a8883e9c20227|lt|1,667da6ac378a8883e9c20227,lt,1,10.0,0.16666666666666666,lt_market,0.5232049084797712,0.2894099092905332,0.10956046172294279,0.07782472050675279,0.9999999999999999,N
667dd824a2d8ed14f560a9fa|lt|0,667dd824a2d8ed14f560a9fa,lt,0,4.0,0.6666666666666666,lt_control,0.3089707293341225,0.42493458420673746,0.2110899905819677,0.05500469587717232,0.9999999999999999,M
667e6da95ae0a25f225ae6e6|lt|1,667e6da95ae0a25f225ae6e6,lt,1,12.0,0.0,lt_market,0.25269906224247474,0.2320987450201541,0.36075969294844457,0.15444249978892666,1.0,S
66816b966ae4ada52898695c|kw|0,66816b966ae4ada52898695c,kw,0,12.0,0.0,kw_control,0.15635105772578206,0.7561096061808972,0.05567939927270232,0.03185993682061842,0.9999999999999999,M
6681e05e37692ab271e02312|lt|0,6681e05e37692ab271e02312,lt,0,7.0,0.4166666666666667,lt_control,0.4239150031142616,0.2735333568630816,0.2337698462010531,0.06878179382160365,1.0,N
66830d445073aae663d54dbd|lt|0,66830d445073aae663d54dbd,lt,0,7.5,0.375,lt_control,0.3129322134955775,0.2505117093999132,0.3797280202111746,0.05682805689333491,1.0,S
6683fb1074d2f32d21b99da2|lt|1,6683fb1074d2f32d21b99da2,lt,1,10.0,0.16666666666666666,lt_market,0.43589134117190226,0.2726933414560913,0.09979364836593746,0.19162166900606895,0.9999999999999999,N
668bb93b4eb858cd5cc42786|kw|1,668bb93b4eb858cd5cc42786,kw,1,6.0,0.5,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
668c893a3a9a1a960c28e9ad|lt|1,668c893a3a9a1a960c28e9ad,lt,1,12.0,0.0,lt_market,0.4217873563866346,0.1212726852271967,0.09738287079664866,0.35955708758952004,1.0,N
668d8ad2b98a8ddbe56ac935|kw|1,668d8ad2b98a8ddbe56ac935,kw,1,6.0,0.5,kw_market,0.5417136728572253,0.138143411810295,0.11069659176930163,0.20944632356317813,1.0,N
6694ffb87c99948599fbd488|kw|1,6694ffb87c99948599fbd488,kw,1,12.0,0.0,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66951e2884e437c69d8a2fe1|lt|1,66951e2884e437c69d8a2fe1,lt,1,8.0,0.3333333333333333,lt_market,0.5417136728572249,0.1381434118102949,0.11069659176930184,0.2094463235631783,0.9999999999999999,N
6695700163bdc868081f582c|lt|1,6695700163bdc868081f582c,lt,1,7.0,0.4166666666666667,lt_market,0.22555843899839662,0.2160971579254538,0.068326940734945,0.4900174623412045,1.0,C
669596ba18d75e2e696b992e|kw|1,669596ba18d75e2e696b992e,kw,1,10.0,0.16666666666666666,kw_market,0.6410250901089982,0.150209778763432,0.12005137377829438,0.08871375734927534,0.9999999999999999,N
66978d4442338018ab249fe6|lt|1,66978d4442338018ab249fe6,lt,1,6.0,0.5,lt_market,0.18746729687876418,0.07538412673972274,0.060244535966856805,0.6769040404146563,1.0,C
6698dc932afda97ccd9733be|kw|1,6698dc932afda97ccd9733be,kw,1,3.0,0.75,kw_market,0.5232049084797712,0.2894099092905332,0.10956046172294279,0.07782472050675279,0.9999999999999999,N
669a88248079035630cd7587|lt|0,669a88248079035630cd7587,lt,0,6.0,0.5,lt_control,0.21548238872507414,0.3935347662436407,0.34800414103380467,0.04297870399748057,1.0,M
669c13abec22054c1cce02e2|kw|1,669c13abec22054c1cce02e2,kw,1,6.0,0.5,kw_market,0.5417136728572253,0.138143411810295,0.11069659176930163,0.20944632356317813,1.0,N
66a424e1e9201c36707e1ff4|lt|1,66a424e1e9201c36707e1ff4,lt,1,8.0,0.3333333333333333,lt_market,0.23300810773661207,0.39341175813946516,0.07041310583240322,0.30316702829151965,1.0,M
66a5710d1ae7a2b50c5e8218|lt|1,66a5710d1ae7a2b50c5e8218,lt,1,12.0,0.0,lt_market,0.4358913411719022,0.27269334145609136,0.09979364836593745,0.19162166900606892,0.9999999999999999,N
66a608dc0a4f33f35327e273|lt|1,66a608dc0a4f33f35327e273,lt,1,9.0,0.25,lt_market,0.3357767117613912,0.10917109292844536,0.21519430896261757,0.3398578863475459,1.0,C
66a8eda4f49a5a822db402ef|lt|1,66a8eda4f49a5a822db402ef,lt,1,8.0,0.3333333333333333,lt_market,0.21548238872507414,0.3935347662436407,0.34800414103380467,0.04297870399748057,1.0,M
66aa52de62c06e01a958d91c|kw|1,66aa52de62c06e01a958d91c,kw,1,6.0,0.5,kw_market,0.20095562738128378,0.5783364275366983,0.18101917837970855,0.03968876670230933,1.0,M
66aa6452750a59e377b0615b|kw|1,66aa6452750a59e377b0615b,kw,1,8.0,0.3333333333333333,kw_market,0.5307238885570658,0.13931562299753836,0.2500313253968015,0.07992916304859429,0.9999999999999999,N
66aba3f6770ca5f663f7b9c7|kw|1,66aba3f6770ca5f663f7b9c7,kw,1,12.0,0.0,kw_market,0.4217873563866346,0.1212726852271967,0.09738287079664866,0.35955708758952004,1.0,N
66ad53274144a944c514d4a8|kw|0,66ad53274144a944c514d4a8,kw,0,6.0,0.5,kw_control,0.20095562738128403,0.578336427536698,0.18101917837970857,0.03968876670230937,1.0,M
66b2043f65c48323e4769a1b|lt|1,66b2043f65c48323e4769a1b,lt,1,12.0,0.0,lt_market,0.5307238885570658,0.13931562299753836,0.2500313253968015,0.07992916304859429,0.9999999999999999,N
